id,ran_at,keyword,job_count,skill_counts,role_counts
ef38b98a4d9f4335b10eb0c94575d4c2,2025-12-06 00:00:00+00,Project Manager,330,"{""git"":18,""sql"":22,""okrs"":18,""linux"":13,""risk management"":22,""roadmap planning"":15,""product management"":24,""software estimation"":12,""technical leadership"":8,""stakeholder management"":23}","{""scrum master"":4,""project manager"":7,""business analyst"":4}"
3a90e67471f7493bbe09a728ccde5330,2025-12-05 00:00:00+00,AI/ML Engineer,315,"{""git"":18,""rag"":6,""sql"":19,""linux"":13,""python"":16,""pytorch"":10,""langchain"":10,""tensorflow"":8,""machine learning"":22,""model fine-tuning"":25,""vector embeddings"":14,""speech recognition"":22,""large language models (llms)"":11}","{""ai engineer"":5,""ml engineer"":4,""data scientist"":3,""prompt engineer"":2}"
3d82405db2c44f4d81cb76f091c2b656,2025-12-05 00:00:00+00,Cybersecurity Analyst,326,"{""git"":17,""sql"":24,""dast"":12,""sast"":16,""linux"":11,""devsecops"":18,""cloud security"":24,""threat modeling"":13,""zero trust architecture"":21,""compliance (iso 27001, soc 2, gdpr)"":26}","{""soc analyst"":5,""security analyst"":7,""security engineer"":4}"
3ff97e69b43b42d29d385737bd81c794,2025-12-05 00:00:00+00,UI/UX Intern,304,"{""git"":14,""sql"":16,""figma"":25,""linux"":12,""ux writing"":16,""motion design"":11,""design systems"":10,""usability testing"":22,""micro-interactions"":17,""responsive design principles"":20}","{""ui/ux intern"":7,""graphic designer"":3,""product designer"":2}"
54262b3ef70147e8ac9ff85a267ec9ce,2025-12-05 00:00:00+00,DevOps Engineer,307,"{""aws"":12,""git"":13,""slo"":7,""sql"":15,""azure"":14,""linux"":10,""argocd"":22,""docker"":5,""gitops"":11,""grafana"":17,""terraform"":7,""kubernetes"":6,""prometheus"":8,""cloud observability"":17,""incident management"":25}","{""cloud engineer"":6,""devops engineer"":7,""platform engineer"":2,""site reliability engineer"":3}"
5aa319fa1f9b427a8cc3b960fe6ce74b,2025-12-05 00:00:00+00,Project Manager,327,"{""git"":18,""sql"":24,""okrs"":32,""linux"":15,""risk management"":14,""roadmap planning"":9,""product management"":18,""software estimation"":11,""technical leadership"":28,""stakeholder management"":21}","{""interns"":3,""scrum master"":4,""project manager"":6,""business analyst"":5}"
6b54aae451ef41709aea44d0d58e2821,2025-12-05 00:00:00+00,Backend Engineer,333,"{""git"":15,""sql"":24,""linux"":16,""node.js"":28,""rabbitmq"":18,""webhooks"":19,""oauth 2.0"":27,""postgresql"":22,""backend caching"":9,""openapi / swagger"":23,""graphql subscriptions"":20}","{""api developer"":4,""backend engineer"":4,""database engineer"":3}"
8e44213b72464614a87c7c589615cff8,2025-12-05 00:00:00+00,Frontend Developer,331,"{""git"":15,""sql"":17,""vite"":24,""linux"":14,""react"":9,""next.js"":14,""zustand"":13,""tailwind"":11,""storybook"":15,""typescript"":5,""framer motion"":16,""redux toolkit"":14,""web performance optimization"":10}","{""ui engineer"":3,""react developer"":6,""frontend developer"":8}"
f3da1a8b04c6404a9c10bb36ab7aad51,2025-12-05 00:00:00+00,Software Engineer,300,"{""ddd"":23,""git"":18,""sql"":19,""java"":18,""ci/cd"":19,""linux"":13,""react"":12,""docker"":14,""python"":19,""graphql"":8,""rest api"":17,""javascript"":24,""typescript"":23,""microservices"":12,""clean architecture"":11}","{""qa engineer"":2,""backend developer"":5,""software engineer"":6,""frontend developer"":4,""full stack developer"":4}"
1cbb3fb07b934b49a540109b1df1867e,2025-12-04 00:00:00+00,Cybersecurity Analyst,331,"{""git"":18,""sql"":23,""dast"":20,""sast"":22,""linux"":13,""devsecops"":19,""cloud security"":10,""threat modeling"":15,""zero trust architecture"":28,""compliance (iso 27001, soc 2, gdpr)"":9}","{""soc analyst"":5,""security analyst"":6,""security engineer"":3}"
3f86b63682ca4c57a213180e3398e220,2025-12-04 00:00:00+00,Frontend Developer,308,"{""git"":13,""sql"":17,""vite"":10,""linux"":10,""react"":13,""next.js"":12,""zustand"":16,""tailwind"":18,""storybook"":16,""typescript"":6,""framer motion"":10,""redux toolkit"":22,""web performance optimization"":18}","{""ui engineer"":2,""react developer"":4,""frontend developer"":8}"
47e04eacf10144869bbb5539281a5c2c,2025-12-04 00:00:00+00,UI/UX Intern,288,"{""git"":11,""sql"":19,""figma"":22,""linux"":10,""ux writing"":6,""motion design"":26,""design systems"":18,""usability testing"":19,""micro-interactions"":26,""responsive design principles"":22}","{""ui/ux intern"":5,""graphic designer"":4,""product designer"":2}"
7c9916143fba42a8a848dc41a05cfdc6,2025-12-04 00:00:00+00,AI/ML Engineer,303,"{""git"":15,""rag"":7,""sql"":15,""linux"":12,""python"":26,""pytorch"":17,""langchain"":21,""tensorflow"":13,""machine learning"":27,""model fine-tuning"":14,""vector embeddings"":10,""speech recognition"":27,""large language models (llms)"":15}","{""ai engineer"":5,""ml engineer"":4,""data scientist"":3,""prompt engineer"":2}"
863e018aae3a4cb8bd57bde6ce864270,2025-12-04 00:00:00+00,Backend Engineer,324,"{""git"":14,""sql"":16,""linux"":12,""node.js"":10,""rabbitmq"":28,""webhooks"":8,""oauth 2.0"":7,""postgresql"":34,""backend caching"":29,""openapi / swagger"":15,""graphql subscriptions"":13}","{""interns"":3,""api developer"":4,""backend engineer"":8,""database engineer"":4}"
df6dc2e7e27b4c569458f336032aa6aa,2025-12-04 00:00:00+00,Project Manager,300,"{""git"":17,""sql"":19,""okrs"":10,""linux"":13,""risk management"":10,""roadmap planning"":16,""product management"":21,""software estimation"":7,""technical leadership"":18,""stakeholder management"":17}","{""interns"":4,""scrum master"":3,""project manager"":6,""business analyst"":5}"
e2032a5b18c746d4afa912a71a728122,2025-12-04 00:00:00+00,Software Engineer,281,"{""ddd"":13,""git"":13,""sql"":20,""java"":6,""ci/cd"":21,""linux"":14,""react"":11,""docker"":9,""python"":13,""graphql"":16,""rest api"":25,""javascript"":20,""typescript"":14,""microservices"":11,""clean architecture"":22}","{""qa engineer"":2,""backend developer"":3,""software engineer"":7,""frontend developer"":3,""full stack developer"":6}"
e23c25d11c554069b59939f72a8ecb94,2025-12-04 00:00:00+00,DevOps Engineer,281,"{""aws"":7,""git"":13,""slo"":15,""sql"":18,""azure"":17,""linux"":11,""argocd"":17,""docker"":7,""gitops"":8,""grafana"":8,""terraform"":20,""kubernetes"":15,""prometheus"":9,""cloud observability"":22,""incident management"":11}","{""interns"":4,""cloud engineer"":5,""devops engineer"":6,""platform engineer"":2,""site reliability engineer"":2}"
54e661b420e24364b9add645e7fda9a4,2025-12-03 00:00:00+00,Software Engineer,279,"{""ddd"":20,""git"":13,""sql"":18,""java"":7,""ci/cd"":12,""linux"":12,""react"":22,""docker"":18,""python"":11,""graphql"":15,""rest api"":25,""javascript"":15,""typescript"":15,""microservices"":22,""clean architecture"":29}","{""qa engineer"":2,""backend developer"":4,""software engineer"":7,""frontend developer"":4,""full stack developer"":4}"
58dfb1baec374603a1fabd49cbbda56b,2025-12-03 00:00:00+00,Frontend Developer,305,"{""git"":16,""sql"":18,""vite"":10,""linux"":13,""react"":23,""next.js"":14,""zustand"":14,""tailwind"":10,""storybook"":12,""typescript"":12,""framer motion"":16,""redux toolkit"":16,""web performance optimization"":14}","{""ui engineer"":3,""react developer"":5,""frontend developer"":8}"
591e9c9704a0483c890d1258adf591a0,2025-12-03 00:00:00+00,Cybersecurity Analyst,300,"{""git"":18,""sql"":21,""dast"":9,""sast"":20,""linux"":10,""devsecops"":11,""cloud security"":7,""threat modeling"":23,""zero trust architecture"":27,""compliance (iso 27001, soc 2, gdpr)"":15}","{""interns"":2,""soc analyst"":4,""security analyst"":7,""security engineer"":4}"
5e58ca44d5374bbba94d1b2a2e8dc80d,2025-12-03 00:00:00+00,Backend Engineer,321,"{""git"":15,""sql"":19,""linux"":12,""node.js"":7,""rabbitmq"":6,""webhooks"":20,""oauth 2.0"":27,""postgresql"":11,""backend caching"":24,""openapi / swagger"":8,""graphql subscriptions"":23}","{""api developer"":5,""backend engineer"":6,""database engineer"":4}"
a960dee98fdc4e0390f3798aa4adb690,2025-12-03 00:00:00+00,UI/UX Intern,287,"{""git"":16,""sql"":21,""figma"":7,""linux"":13,""ux writing"":15,""motion design"":26,""design systems"":7,""usability testing"":8,""micro-interactions"":20,""responsive design principles"":7}","{""ui/ux intern"":7,""graphic designer"":4,""product designer"":2}"
b247a08b0fbc4ec2b344fc03ff78c71f,2025-12-03 00:00:00+00,Project Manager,288,"{""git"":15,""sql"":15,""okrs"":22,""linux"":12,""risk management"":16,""roadmap planning"":16,""product management"":8,""software estimation"":18,""technical leadership"":6,""stakeholder management"":19}","{""scrum master"":3,""project manager"":5,""business analyst"":2}"
d01917dea0944fac86381a30aa815359,2025-12-03 00:00:00+00,DevOps Engineer,274,"{""aws"":6,""git"":16,""slo"":6,""sql"":18,""azure"":21,""linux"":11,""argocd"":16,""docker"":6,""gitops"":26,""grafana"":22,""terraform"":7,""kubernetes"":9,""prometheus"":16,""cloud observability"":7,""incident management"":9}","{""cloud engineer"":4,""devops engineer"":6,""platform engineer"":1,""site reliability engineer"":3}"
e20b867abc414276ad8b160882eba3e6,2025-12-03 00:00:00+00,AI/ML Engineer,289,"{""git"":12,""rag"":11,""sql"":18,""linux"":11,""python"":9,""pytorch"":14,""langchain"":20,""tensorflow"":12,""machine learning"":16,""model fine-tuning"":23,""vector embeddings"":21,""speech recognition"":15,""large language models (llms)"":25}","{""ai engineer"":6,""ml engineer"":6,""data scientist"":3,""prompt engineer"":2}"
0cbbd4091613451c978db159ba4ceb1b,2025-12-02 00:00:00+00,AI/ML Engineer,295,"{""git"":11,""rag"":6,""sql"":15,""linux"":14,""python"":13,""pytorch"":19,""langchain"":21,""tensorflow"":22,""machine learning"":11,""model fine-tuning"":18,""vector embeddings"":15,""speech recognition"":16,""large language models (llms)"":12}","{""ai engineer"":4,""ml engineer"":6,""data scientist"":3,""prompt engineer"":1}"
14fac5109738477293829eb0ac85c4bc,2025-12-02 00:00:00+00,UI/UX Intern,291,"{""git"":15,""sql"":14,""figma"":17,""linux"":13,""ux writing"":19,""motion design"":11,""design systems"":8,""usability testing"":12,""micro-interactions"":14,""responsive design principles"":17}","{""ui/ux intern"":8,""graphic designer"":4,""product designer"":2}"
6443806f18a245329dbd7bd57c92c347,2025-12-02 00:00:00+00,Software Engineer,267,"{""ddd"":16,""git"":16,""sql"":14,""java"":21,""ci/cd"":15,""linux"":11,""react"":16,""docker"":14,""python"":14,""graphql"":22,""rest api"":5,""javascript"":23,""typescript"":6,""microservices"":9,""clean architecture"":10}","{""qa engineer"":2,""backend developer"":4,""software engineer"":6,""frontend developer"":3,""full stack developer"":4}"
74d15377930a41359fdf3c06d702fdf7,2025-12-02 00:00:00+00,Project Manager,310,"{""git"":14,""sql"":15,""okrs"":16,""linux"":15,""risk management"":15,""roadmap planning"":19,""product management"":25,""software estimation"":26,""technical leadership"":17,""stakeholder management"":8}","{""scrum master"":4,""project manager"":6,""business analyst"":5}"
94613454c3c04f64a7108306dcc08878,2025-12-02 00:00:00+00,Frontend Developer,298,"{""git"":17,""sql"":20,""vite"":15,""linux"":11,""react"":13,""next.js"":12,""zustand"":22,""tailwind"":9,""storybook"":9,""typescript"":27,""framer motion"":28,""redux toolkit"":18,""web performance optimization"":23}","{""ui engineer"":4,""react developer"":7,""frontend developer"":6}"
a2b7901629944e2088705cdd6575be9b,2025-12-02 00:00:00+00,Backend Engineer,296,"{""git"":14,""sql"":22,""linux"":10,""node.js"":16,""rabbitmq"":16,""webhooks"":24,""oauth 2.0"":22,""postgresql"":15,""backend caching"":4,""openapi / swagger"":18,""graphql subscriptions"":26}","{""api developer"":4,""backend engineer"":10,""database engineer"":3}"
ae91775b5343425bae17520f05ae0cd8,2025-12-02 00:00:00+00,Cybersecurity Analyst,315,"{""git"":15,""sql"":18,""dast"":18,""sast"":11,""linux"":10,""devsecops"":10,""cloud security"":26,""threat modeling"":14,""zero trust architecture"":23,""compliance (iso 27001, soc 2, gdpr)"":14}","{""soc analyst"":4,""security analyst"":7,""security engineer"":4}"
b9066fbaf53a476c97eba331e7234717,2025-12-02 00:00:00+00,DevOps Engineer,290,"{""aws"":12,""git"":13,""slo"":8,""sql"":16,""azure"":19,""linux"":14,""argocd"":14,""docker"":18,""gitops"":6,""grafana"":23,""terraform"":13,""kubernetes"":14,""prometheus"":22,""cloud observability"":20,""incident management"":14}","{""cloud engineer"":5,""devops engineer"":6,""platform engineer"":2,""site reliability engineer"":3}"
1ba52823218747ddb9e4bc8a4b454b92,2025-12-01 00:00:00+00,Software Engineer,281,"{""ddd"":22,""git"":16,""sql"":14,""java"":17,""ci/cd"":17,""linux"":11,""react"":8,""docker"":18,""python"":24,""graphql"":17,""rest api"":15,""javascript"":20,""typescript"":18,""microservices"":19,""clean architecture"":14}","{""qa engineer"":2,""backend developer"":5,""software engineer"":10,""frontend developer"":4,""full stack developer"":6}"
33ba26b2052d459ab743ddd335c70195,2025-12-01 00:00:00+00,Backend Engineer,300,"{""git"":13,""sql"":18,""linux"":10,""node.js"":18,""rabbitmq"":21,""webhooks"":12,""oauth 2.0"":17,""postgresql"":7,""backend caching"":17,""openapi / swagger"":10,""graphql subscriptions"":23}","{""api developer"":5,""backend engineer"":5,""database engineer"":2}"
411e8036809041a8958bf91c0e56c698,2025-12-01 00:00:00+00,Frontend Developer,283,"{""git"":12,""sql"":21,""vite"":16,""linux"":10,""react"":5,""next.js"":9,""zustand"":15,""tailwind"":18,""storybook"":19,""typescript"":14,""framer motion"":34,""redux toolkit"":6,""web performance optimization"":18}","{""interns"":3,""ui engineer"":2,""react developer"":4,""frontend developer"":9}"
6c20027af4574a67809080f06f781316,2025-12-01 00:00:00+00,AI/ML Engineer,303,"{""git"":16,""rag"":9,""sql"":15,""linux"":14,""python"":24,""pytorch"":13,""langchain"":24,""tensorflow"":13,""machine learning"":11,""model fine-tuning"":13,""vector embeddings"":27,""speech recognition"":12,""large language models (llms)"":13}","{""interns"":4,""ai engineer"":6,""ml engineer"":4,""data scientist"":2,""prompt engineer"":2}"
73e9af690e8f41cbb39588fc21926c7a,2025-12-01 00:00:00+00,Project Manager,289,"{""git"":13,""sql"":22,""okrs"":13,""linux"":12,""risk management"":11,""roadmap planning"":14,""product management"":11,""software estimation"":22,""technical leadership"":9,""stakeholder management"":23}","{""interns"":2,""scrum master"":3,""project manager"":4,""business analyst"":3}"
d286ef12980b49d2b5738253275f49e8,2025-12-01 00:00:00+00,DevOps Engineer,270,"{""aws"":21,""git"":16,""slo"":31,""sql"":21,""azure"":19,""linux"":9,""argocd"":22,""docker"":14,""gitops"":8,""grafana"":12,""terraform"":18,""kubernetes"":22,""prometheus"":9,""cloud observability"":15,""incident management"":15}","{""interns"":2,""cloud engineer"":6,""devops engineer"":7,""platform engineer"":1,""site reliability engineer"":3}"
da103270536645fe93701e59eda2ab25,2025-12-01 00:00:00+00,Cybersecurity Analyst,309,"{""git"":17,""sql"":17,""dast"":25,""sast"":26,""linux"":11,""devsecops"":6,""cloud security"":10,""threat modeling"":24,""zero trust architecture"":22,""compliance (iso 27001, soc 2, gdpr)"":5}","{""interns"":2,""soc analyst"":3,""security analyst"":7,""security engineer"":3}"
f479e7053ae14e7f99d76503af59dbca,2025-12-01 00:00:00+00,UI/UX Intern,300,"{""git"":18,""sql"":18,""figma"":16,""linux"":15,""ux writing"":11,""motion design"":30,""design systems"":19,""usability testing"":8,""micro-interactions"":12,""responsive design principles"":10}","{""ui/ux intern"":9,""graphic designer"":4,""product designer"":2}"
063a745d09b4475ebce20989726b1785,2025-11-30 00:00:00+00,AI/ML Engineer,310,"{""git"":15,""rag"":20,""sql"":23,""linux"":12,""python"":17,""pytorch"":12,""langchain"":11,""tensorflow"":14,""machine learning"":23,""model fine-tuning"":13,""vector embeddings"":10,""speech recognition"":18,""large language models (llms)"":17}","{""ai engineer"":5,""ml engineer"":6,""data scientist"":3,""prompt engineer"":2}"
0d7203f7b1fc4f2f80afe65e3994d891,2025-11-30 00:00:00+00,DevOps Engineer,307,"{""aws"":6,""git"":17,""slo"":6,""sql"":21,""azure"":11,""linux"":14,""argocd"":26,""docker"":17,""gitops"":9,""grafana"":7,""terraform"":7,""kubernetes"":11,""prometheus"":8,""cloud observability"":16,""incident management"":17}","{""cloud engineer"":4,""devops engineer"":7,""platform engineer"":2,""site reliability engineer"":3}"
2d96c847b2924070babab66912f8410d,2025-11-30 00:00:00+00,Project Manager,305,"{""git"":16,""sql"":19,""okrs"":10,""linux"":13,""risk management"":23,""roadmap planning"":20,""product management"":22,""software estimation"":30,""technical leadership"":21,""stakeholder management"":6}","{""scrum master"":3,""project manager"":5,""business analyst"":4}"
50254ee2c1c844039cc99ab518688dde,2025-11-30 00:00:00+00,Backend Engineer,336,"{""git"":18,""sql"":22,""linux"":16,""node.js"":28,""rabbitmq"":21,""webhooks"":22,""oauth 2.0"":16,""postgresql"":20,""backend caching"":20,""openapi / swagger"":13,""graphql subscriptions"":7}","{""api developer"":4,""backend engineer"":10,""database engineer"":3}"
8f25bcf885e442cba92861ccde5a919c,2025-11-30 00:00:00+00,Software Engineer,284,"{""ddd"":8,""git"":17,""sql"":15,""java"":11,""ci/cd"":17,""linux"":13,""react"":22,""docker"":22,""python"":10,""graphql"":9,""rest api"":7,""javascript"":8,""typescript"":20,""microservices"":10,""clean architecture"":11}","{""qa engineer"":3,""backend developer"":4,""software engineer"":8,""frontend developer"":4,""full stack developer"":5}"
a1772844ee3f4950b4f79876206b912f,2025-11-30 00:00:00+00,Cybersecurity Analyst,324,"{""git"":13,""sql"":23,""dast"":19,""sast"":6,""linux"":15,""devsecops"":21,""cloud security"":26,""threat modeling"":13,""zero trust architecture"":21,""compliance (iso 27001, soc 2, gdpr)"":21}","{""interns"":2,""soc analyst"":6,""security analyst"":5,""security engineer"":4}"
cbaf4734177e4d3b8dc5b3a044d5be6c,2025-11-30 00:00:00+00,UI/UX Intern,319,"{""git"":16,""sql"":19,""figma"":20,""linux"":13,""ux writing"":10,""motion design"":23,""design systems"":21,""usability testing"":9,""micro-interactions"":10,""responsive design principles"":18}","{""ui/ux intern"":4,""graphic designer"":4,""product designer"":2}"
f4f9bb52587b4708a20e71a973d07540,2025-11-30 00:00:00+00,Frontend Developer,301,"{""git"":16,""sql"":21,""vite"":25,""linux"":13,""react"":13,""next.js"":17,""zustand"":19,""tailwind"":12,""storybook"":21,""typescript"":9,""framer motion"":10,""redux toolkit"":20,""web performance optimization"":12}","{""ui engineer"":4,""react developer"":6,""frontend developer"":5}"
682e4805304f4368b91cede37471a58c,2025-11-29 00:00:00+00,AI/ML Engineer,308,"{""git"":14,""rag"":23,""sql"":22,""linux"":15,""python"":22,""pytorch"":6,""langchain"":26,""tensorflow"":18,""machine learning"":7,""model fine-tuning"":6,""vector embeddings"":18,""speech recognition"":7,""large language models (llms)"":18}","{""ai engineer"":7,""ml engineer"":3,""data scientist"":3,""prompt engineer"":2}"
8bddaac4a0b6453f94a0bab51e293f62,2025-11-29 00:00:00+00,DevOps Engineer,310,"{""aws"":15,""git"":14,""slo"":16,""sql"":15,""azure"":24,""linux"":11,""argocd"":18,""docker"":28,""gitops"":19,""grafana"":19,""terraform"":7,""kubernetes"":8,""prometheus"":6,""cloud observability"":23,""incident management"":16}","{""cloud engineer"":6,""devops engineer"":7,""platform engineer"":3,""site reliability engineer"":4}"
957ac6a8b97c44829e4d55dc031d12df,2025-11-29 00:00:00+00,Frontend Developer,295,"{""git"":13,""sql"":15,""vite"":22,""linux"":11,""react"":8,""next.js"":28,""zustand"":7,""tailwind"":7,""storybook"":23,""typescript"":10,""framer motion"":24,""redux toolkit"":23,""web performance optimization"":20}","{""ui engineer"":3,""react developer"":5,""frontend developer"":9}"
a513cef300884712a93d930097617f46,2025-11-29 00:00:00+00,Cybersecurity Analyst,327,"{""git"":13,""sql"":24,""dast"":23,""sast"":10,""linux"":15,""devsecops"":10,""cloud security"":12,""threat modeling"":30,""zero trust architecture"":16,""compliance (iso 27001, soc 2, gdpr)"":11}","{""soc analyst"":4,""security analyst"":7,""security engineer"":3}"
acbe4557da4b4198bb912c701f7ba587,2025-11-29 00:00:00+00,Backend Engineer,345,"{""git"":16,""sql"":25,""linux"":16,""node.js"":24,""rabbitmq"":15,""webhooks"":19,""oauth 2.0"":7,""postgresql"":22,""backend caching"":23,""openapi / swagger"":12,""graphql subscriptions"":9}","{""api developer"":6,""backend engineer"":9,""database engineer"":3}"
b8707e5b777240e3a08112b49d7bca13,2025-11-29 00:00:00+00,UI/UX Intern,301,"{""git"":14,""sql"":20,""figma"":20,""linux"":14,""ux writing"":21,""motion design"":16,""design systems"":7,""usability testing"":30,""micro-interactions"":24,""responsive design principles"":11}","{""ui/ux intern"":10,""graphic designer"":4,""product designer"":2}"
c39d786d485f4df7ba466d948e76af5e,2025-11-29 00:00:00+00,Project Manager,322,"{""git"":13,""sql"":19,""okrs"":15,""linux"":10,""risk management"":9,""roadmap planning"":18,""product management"":15,""software estimation"":7,""technical leadership"":20,""stakeholder management"":26}","{""scrum master"":4,""project manager"":6,""business analyst"":3}"
c7a536740a0a40008763d6d5ec45ba25,2025-11-29 00:00:00+00,Software Engineer,289,"{""ddd"":12,""git"":15,""sql"":20,""java"":12,""ci/cd"":8,""linux"":10,""react"":8,""docker"":19,""python"":17,""graphql"":13,""rest api"":13,""javascript"":21,""typescript"":28,""microservices"":24,""clean architecture"":15}","{""interns"":1,""qa engineer"":2,""backend developer"":4,""software engineer"":7,""frontend developer"":4,""full stack developer"":6}"
04bfb49d0de14652b7edf6122353b4c5,2025-11-28 00:00:00+00,DevOps Engineer,293,"{""aws"":29,""git"":15,""slo"":17,""sql"":21,""azure"":15,""linux"":12,""argocd"":22,""docker"":9,""gitops"":19,""grafana"":11,""terraform"":21,""kubernetes"":17,""prometheus"":24,""cloud observability"":17,""incident management"":19}","{""interns"":3,""cloud engineer"":6,""devops engineer"":6,""platform engineer"":2,""site reliability engineer"":4}"
345706b1367e41299906dbeca73a3758,2025-11-28 00:00:00+00,Cybersecurity Analyst,331,"{""git"":17,""sql"":21,""dast"":12,""sast"":19,""linux"":16,""devsecops"":18,""cloud security"":34,""threat modeling"":21,""zero trust architecture"":28,""compliance (iso 27001, soc 2, gdpr)"":30}","{""soc analyst"":4,""security analyst"":6,""security engineer"":3}"
64c4580a7a224fc0be3e711f214a24f1,2025-11-28 00:00:00+00,Project Manager,347,"{""git"":13,""sql"":18,""okrs"":20,""linux"":14,""risk management"":23,""roadmap planning"":14,""product management"":24,""software estimation"":21,""technical leadership"":17,""stakeholder management"":18}","{""interns"":2,""scrum master"":3,""project manager"":6,""business analyst"":5}"
81506a8f09b24ffa85a5cdbeab626936,2025-11-28 00:00:00+00,UI/UX Intern,306,"{""git"":14,""sql"":16,""figma"":21,""linux"":11,""ux writing"":17,""motion design"":25,""design systems"":20,""usability testing"":17,""micro-interactions"":19,""responsive design principles"":19}","{""ui/ux intern"":8,""graphic designer"":5,""product designer"":2}"
8a15dc5794f841ea93e8a9ea38bc416c,2025-11-28 00:00:00+00,Software Engineer,289,"{""ddd"":16,""git"":17,""sql"":20,""java"":6,""ci/cd"":10,""linux"":14,""react"":10,""docker"":9,""python"":23,""graphql"":13,""rest api"":8,""javascript"":7,""typescript"":13,""microservices"":13,""clean architecture"":27}","{""qa engineer"":2,""backend developer"":4,""software engineer"":5,""frontend developer"":3,""full stack developer"":6}"
9ec60f7995cf437d82e7169806485545,2025-11-28 00:00:00+00,Backend Engineer,339,"{""git"":13,""sql"":20,""linux"":15,""node.js"":15,""rabbitmq"":17,""webhooks"":23,""oauth 2.0"":8,""postgresql"":11,""backend caching"":14,""openapi / swagger"":13,""graphql subscriptions"":11}","{""api developer"":4,""backend engineer"":8,""database engineer"":2}"
a689d3add4a641bdb925be855f4c9b20,2025-11-28 00:00:00+00,Frontend Developer,342,"{""git"":18,""sql"":23,""vite"":17,""linux"":11,""react"":11,""next.js"":31,""zustand"":26,""tailwind"":6,""storybook"":23,""typescript"":15,""framer motion"":6,""redux toolkit"":8,""web performance optimization"":29}","{""ui engineer"":3,""react developer"":5,""frontend developer"":7}"
dbb158cddf3846f78cfc0cc704c117e2,2025-11-28 00:00:00+00,AI/ML Engineer,287,"{""git"":15,""rag"":20,""sql"":20,""linux"":13,""python"":12,""pytorch"":21,""langchain"":14,""tensorflow"":6,""machine learning"":19,""model fine-tuning"":27,""vector embeddings"":14,""speech recognition"":12,""large language models (llms)"":7}","{""ai engineer"":7,""ml engineer"":5,""data scientist"":3,""prompt engineer"":2}"
04346c2a79fe41009042df64172e984f,2025-11-27 00:00:00+00,AI/ML Engineer,306,"{""git"":15,""rag"":19,""sql"":17,""linux"":12,""python"":8,""pytorch"":10,""langchain"":6,""tensorflow"":10,""machine learning"":20,""model fine-tuning"":19,""vector embeddings"":11,""speech recognition"":28,""large language models (llms)"":21}","{""ai engineer"":6,""ml engineer"":6,""data scientist"":2,""prompt engineer"":2}"
20d687d20104430f91656c152a936f43,2025-11-27 00:00:00+00,Backend Engineer,303,"{""git"":18,""sql"":18,""linux"":12,""node.js"":16,""rabbitmq"":16,""webhooks"":28,""oauth 2.0"":18,""postgresql"":11,""backend caching"":8,""openapi / swagger"":7,""graphql subscriptions"":15}","{""api developer"":4,""backend engineer"":5,""database engineer"":2}"
22fa47143adf444f82e95d175792e48b,2025-11-27 00:00:00+00,UI/UX Intern,291,"{""git"":12,""sql"":16,""figma"":20,""linux"":11,""ux writing"":10,""motion design"":10,""design systems"":18,""usability testing"":22,""micro-interactions"":9,""responsive design principles"":12}","{""interns"":4,""ui/ux intern"":7,""graphic designer"":3,""product designer"":2}"
a81db9ec746e4ae0b31bffe301955503,2025-11-27 00:00:00+00,Frontend Developer,321,"{""git"":13,""sql"":20,""vite"":8,""linux"":11,""react"":21,""next.js"":24,""zustand"":18,""tailwind"":7,""storybook"":17,""typescript"":9,""framer motion"":18,""redux toolkit"":29,""web performance optimization"":32}","{""ui engineer"":4,""react developer"":5,""frontend developer"":5}"
d434fc4c32804556810d1e7097185eea,2025-11-27 00:00:00+00,Software Engineer,305,"{""ddd"":7,""git"":12,""sql"":22,""java"":18,""ci/cd"":18,""linux"":14,""react"":11,""docker"":22,""python"":13,""graphql"":12,""rest api"":13,""javascript"":14,""typescript"":9,""microservices"":13,""clean architecture"":23}","{""qa engineer"":2,""backend developer"":4,""software engineer"":8,""frontend developer"":4,""full stack developer"":5}"
f1111607dc09461784eef7809773c169,2025-11-27 00:00:00+00,Project Manager,286,"{""git"":11,""sql"":18,""okrs"":17,""linux"":11,""risk management"":21,""roadmap planning"":16,""product management"":18,""software estimation"":19,""technical leadership"":20,""stakeholder management"":22}","{""scrum master"":4,""project manager"":5,""business analyst"":4}"
f52677a6f79c4190bc4745fd939512ad,2025-11-27 00:00:00+00,DevOps Engineer,287,"{""aws"":28,""git"":16,""slo"":15,""sql"":15,""azure"":18,""linux"":14,""argocd"":12,""docker"":8,""gitops"":22,""grafana"":7,""terraform"":8,""kubernetes"":15,""prometheus"":23,""cloud observability"":15,""incident management"":14}","{""cloud engineer"":5,""devops engineer"":8,""platform engineer"":2,""site reliability engineer"":3}"
f5fa6de28bbd4279bf89165ec3df65dc,2025-11-27 00:00:00+00,Cybersecurity Analyst,322,"{""git"":12,""sql"":18,""dast"":22,""sast"":13,""linux"":11,""devsecops"":15,""cloud security"":25,""threat modeling"":26,""zero trust architecture"":16,""compliance (iso 27001, soc 2, gdpr)"":24}","{""soc analyst"":5,""security analyst"":6,""security engineer"":3}"
